geo,distance_to_water,elevation,flooded,forest_loss,landcover,rainfall
"{'type': 'Point', 'coordinates': [12.059882689304576, 11.520893518832862]}",648.9992295835182,427,0,0,40,8457.205105826943
"{'type': 'Point', 'coordinates': [6.894569805617327, 10.577662470507365]}",241.86773244895647,597,0,1,20,12159.47962667013
"{'type': 'Point', 'coordinates': [7.8378008539428246, 7.478474740295016]}",323.10988842807024,243,0,1,10,13245.23217279464
"{'type': 'Point', 'coordinates': [11.296314697802982, 10.802241291537246]}",161.55494421403512,422,0,0,40,8504.432798406815
"{'type': 'Point', 'coordinates': [5.053023473172308, 6.625075220381471]}",375.89892258425004,23,0,1,10,19059.03807117045
"{'type': 'Point', 'coordinates': [4.334371245876691, 9.993757535829676]}",108.16653826391968,210,0,0,20,12464.351389435062
"{'type': 'Point', 'coordinates': [4.064876660640834, 7.029317098235255]}",295.4657340538831,98,0,1,10,16323.444760531012
"{'type': 'Point', 'coordinates': [6.8047382772053755, 4.783528887936452]}",30.0,8,0,1,95,25682.25846991688
"{'type': 'Point', 'coordinates': [8.331874260208561, 11.655640811450791]}",67.0820393249937,482,0,0,40,9701.2662904206
"{'type': 'Point', 'coordinates': [3.3462244333452174, 7.7030535613248965]}",268.3281572999748,180,0,1,20,11685.857682641477
"{'type': 'Point', 'coordinates': [7.927632382354777, 6.17591757832171]}",201.24611797498108,49,0,0,10,18692.870597071946
"{'type': 'Point', 'coordinates': [10.532746706301388, 12.509040331364336]}",174.92855684535903,350,1,1,40,5140.378376764581
"{'type': 'Point', 'coordinates': [5.187770765790236, 6.40049639935159]}",295.4657340538831,57,0,0,10,20465.829014101997
"{'type': 'Point', 'coordinates': [7.43355897608904, 10.802241291537246]}",90.0,665,0,1,30,11413.59199890284
"{'type': 'Point', 'coordinates': [13.137861030248002, 10.892072819949197]}",543.3231082882451,423,0,0,20,9877.363686352763
"{'type': 'Point', 'coordinates': [6.086086049909758, 5.457265351026093]}",161.55494421403512,17,0,1,10,24155.25095182786
"{'type': 'Point', 'coordinates': [5.906422993085854, 4.783528887936452]}",60.0,19,0,1,10,31051.578845548385
"{'type': 'Point', 'coordinates': [10.622578234713341, 7.972548146560753]}",192.09372712298546,199,0,1,20,14639.684069451365
"{'type': 'Point', 'coordinates': [7.568306268706968, 5.906422993085854]}",271.66155414412253,61,0,0,40,19448.59259933338
"{'type': 'Point', 'coordinates': [11.475977754626888, 7.792885089736849]}",524.785670536077,267,0,1,10,18885.949676924014
"{'type': 'Point', 'coordinates': [7.298811683471112, 10.308167885271509]}",42.42640687119285,633,0,0,20,12860.247314073371
"{'type': 'Point', 'coordinates': [10.353083649477485, 8.197126967590634]}",169.7056274847714,174,0,0,40,13014.792343750274
"{'type': 'Point', 'coordinates': [4.963191944760356, 8.286958496002585]}",161.55494421403512,440,0,1,20,14755.158212011069
"{'type': 'Point', 'coordinates': [10.397999413683461, 10.667493998919317]}",390.0,414,0,0,20,9330.62364263133
"{'type': 'Point', 'coordinates': [8.107295439178682, 6.894569805617327]}",445.9820624195552,84,0,0,20,15205.561868076258
"{'type': 'Point', 'coordinates': [10.308167885271509, 7.43355897608904]}",30.0,193,0,0,40,19028.288320641303
"{'type': 'Point', 'coordinates': [6.5352436919695185, 11.610725047244815]}",361.2478373637689,561,0,0,40,10434.565800345383
"{'type': 'Point', 'coordinates': [11.116651640979079, 7.972548146560753]}",258.0697580112788,236,0,1,40,16096.082844350025
"{'type': 'Point', 'coordinates': [10.98190434836115, 6.894569805617327]}",150.0,1406,0,1,30,21071.06049112878
"{'type': 'Point', 'coordinates': [5.6369284078499975, 6.310664870939639]}",228.47319317591726,73,0,0,50,18327.260696798097
"{'type': 'Point', 'coordinates': [10.038673300035653, 10.083589064241629]}",241.86773244895647,497,0,0,40,10253.0931049207
"{'type': 'Point', 'coordinates': [4.109792424846811, 9.679347186387844]}",300.0,288,0,1,40,12722.82287900601
"{'type': 'Point', 'coordinates': [5.816591464673902, 5.457265351026093]}",30.0,11,0,1,10,24943.543515984813
"{'type': 'Point', 'coordinates': [7.747969325530873, 5.142855001584261]}",152.97058540778355,94,0,1,10,23823.543965566903
"{'type': 'Point', 'coordinates': [3.3462244333452174, 6.625075220381471]}",67.0820393249937,39,0,0,50,14856.499095726904
"{'type': 'Point', 'coordinates': [8.46662155282649, 11.475977754626888]}",0.0,515,0,0,40,9887.509327282794
"{'type': 'Point', 'coordinates': [7.074232862441232, 4.648781595318524]}",30.0,5,0,0,95,30124.495118372142
"{'type': 'Point', 'coordinates': [2.9419825554914327, 6.714906748793423]}",189.73665961010278,50,0,1,10,14351.501737116138
"{'type': 'Point', 'coordinates': [3.5258874901691217, 9.814094479005773]}",551.5432893255071,340,0,0,20,13391.768277783995
"{'type': 'Point', 'coordinates': [10.577662470507365, 8.242042731796609]}",94.86832980505139,153,0,0,40,13378.159983590434
"{'type': 'Point', 'coordinates': [4.334371245876691, 11.026820112567126]}",90.0,205,0,0,40,10974.839553408754
"{'type': 'Point', 'coordinates': [10.936988584155173, 8.91577919488625]}",30.0,119,1,1,40,10462.162242992747
"{'type': 'Point', 'coordinates': [5.053023473172308, 7.568306268706968]}",284.60498941515414,406,0,1,10,15511.482429487369
"{'type': 'Point', 'coordinates': [9.544599893769915, 7.20898015505916]}",94.86832980505139,185,0,0,40,15374.057870296761
"{'type': 'Point', 'coordinates': [7.029317098235255, 11.071735876773102]}",42.42640687119285,659,0,0,40,10657.559908456198
"{'type': 'Point', 'coordinates': [6.220833342527686, 4.648781595318524]}",0.0,14,0,1,10,31035.24383045733
"{'type': 'Point', 'coordinates': [10.84715705574322, 10.487830942095414]}",391.15214431215895,402,0,0,40,9079.278758571803
"{'type': 'Point', 'coordinates': [3.0767298481093612, 7.253895919265136]}",84.8528137423857,159,0,1,20,11897.631365883499
"{'type': 'Point', 'coordinates': [8.960694959092226, 10.397999413683461]}",330.0,1229,0,1,20,13877.667043505237
"{'type': 'Point', 'coordinates': [6.984401334029279, 6.220833342527686]}",108.16653826391968,150,0,1,10,15812.963717999868
"{'type': 'Point', 'coordinates': [6.445412163557567, 10.218336356859556]}",169.7056274847714,354,0,0,30,12418.075263114855
"{'type': 'Point', 'coordinates': [5.142855001584261, 6.6699909845874465]}",432.6661530556787,45,0,0,10,18493.082606937736
"{'type': 'Point', 'coordinates': [11.925135396686647, 9.859010243211747]}",67.0820393249937,225,0,0,40,9060.475055932184
"{'type': 'Point', 'coordinates': [9.454768365357964, 8.91577919488625]}",67.0820393249937,224,0,0,40,11966.061769239503
"{'type': 'Point', 'coordinates': [6.310664870939639, 10.353083649477485]}",295.4657340538831,358,0,0,40,12084.167820717113
"{'type': 'Point', 'coordinates': [4.963191944760356, 6.355580635145614]}",192.09372712298546,22,0,1,30,20958.18796155043
"{'type': 'Point', 'coordinates': [5.906422993085854, 6.445412163557567]}",375.89892258425004,155,0,1,10,17781.29707524553
"{'type': 'Point', 'coordinates': [4.244539717464739, 9.320021072740035]}",240.0,289,0,0,20,11251.638617822315
"{'type': 'Point', 'coordinates': [11.655640811450791, 11.835303868274694]}",666.1080993352356,395,0,0,40,7537.750566001402
"{'type': 'Point', 'coordinates': [9.275105308534059, 9.230189544328082]}",228.47319317591726,924,0,0,20,10867.476681888087
"{'type': 'Point', 'coordinates': [9.859010243211747, 7.613222032912945]}",123.69316876852982,203,0,0,40,14572.321984366368
"{'type': 'Point', 'coordinates': [5.6369284078499975, 5.322518058408165]}",0.0,8,0,0,95,30543.90269108268
"{'type': 'Point', 'coordinates': [5.457265351026093, 6.041170285703782]}",30.0,17,0,1,10,23788.040489513427
"{'type': 'Point', 'coordinates': [9.005610723298203, 9.095442251710155]}",182.48287590894657,968,0,1,20,12774.465869214891
"{'type': 'Point', 'coordinates': [5.906422993085854, 12.059882689304576]}",342.05262752974136,351,0,0,40,9270.474553371292
"{'type': 'Point', 'coordinates': [9.634431422181867, 6.984401334029279]}",60.0,233,0,0,20,21199.080018315057
"{'type': 'Point', 'coordinates': [14.036176314367523, 12.509040331364336]}",161.55494421403512,285,0,0,30,6319.698988616883
"{'type': 'Point', 'coordinates': [5.053023473172308, 6.40049639935159]}",254.5584412271571,30,0,1,10,20166.117162210867
"{'type': 'Point', 'coordinates': [6.086086049909758, 7.388643211883064]}",258.0697580112788,349,0,0,20,13963.21227708843
"{'type': 'Point', 'coordinates': [13.991260550161547, 11.610725047244815]}",453.9823785126467,304,0,0,30,7731.137381003209
"{'type': 'Point', 'coordinates': [10.667493998919317, 7.927632382354777]}",201.24611797498108,213,0,0,40,15551.956642531024
"{'type': 'Point', 'coordinates': [8.91577919488625, 10.802241291537246]}",301.4962686336267,716,0,1,20,13213.389626964869
"{'type': 'Point', 'coordinates': [5.187770765790236, 8.91577919488625]}",84.8528137423857,154,0,0,40,10687.752926699795
"{'type': 'Point', 'coordinates': [5.726759936261949, 10.802241291537246]}",349.85711369071805,409,0,0,40,11983.675100477289
"{'type': 'Point', 'coordinates': [10.802241291537246, 8.107295439178682]}",60.0,152,0,1,40,14343.385660984202
"{'type': 'Point', 'coordinates': [5.322518058408165, 10.442915177889438]}",0.0,300,0,0,40,11988.55859137702
"{'type': 'Point', 'coordinates': [11.341230462008959, 13.317524087071906]}",764.8529270389178,338,0,0,30,3972.911064771052
"{'type': 'Point', 'coordinates': [8.421705788620514, 5.3674338226141405]}",216.33307652783935,157,0,1,10,28840.64540053904
"{'type': 'Point', 'coordinates': [5.6369284078499975, 11.700556575656767]}",300.0,386,0,0,40,9709.657220591918
"{'type': 'Point', 'coordinates': [5.681844172055973, 7.164064390853183]}",553.1726674375732,277,0,1,10,14048.335455395281
"{'type': 'Point', 'coordinates': [9.005610723298203, 9.589515657975891]}",30.0,1219,0,0,30,12106.620554343175
"{'type': 'Point', 'coordinates': [8.601368845444417, 6.759822512999399]}",400.24992192379,69,0,1,20,16593.633035742154
"{'type': 'Point', 'coordinates': [4.019960896434859, 6.445412163557567]}",0.0,9,0,1,10,17373.6235947361
"{'type': 'Point', 'coordinates': [11.431061990420911, 7.43355897608904]}",390.0,394,0,1,10,20538.372335074833
"{'type': 'Point', 'coordinates': [11.071735876773102, 9.634431422181867]}",192.09372712298546,352,0,0,40,10066.180343588316
"{'type': 'Point', 'coordinates': [6.310664870939639, 11.520893518832862]}",456.9463863518345,454,0,0,40,10381.45339434034
"{'type': 'Point', 'coordinates': [9.364936836946011, 10.487830942095414]}",331.36083051561786,640,0,1,20,12634.613291863381
"{'type': 'Point', 'coordinates': [10.712409763125294, 10.487830942095414]}",480.93658625644196,418,0,1,40,9181.283535107827
"{'type': 'Point', 'coordinates': [7.074232862441232, 7.074232862441232]}",240.0,65,0,0,10,12918.637152776093
"{'type': 'Point', 'coordinates': [2.9419825554914327, 8.286958496002585]}",379.47331922020555,296,0,1,20,13396.095500947353
"{'type': 'Point', 'coordinates': [9.49968412956394, 9.993757535829676]}",361.2478373637689,715,0,1,20,12485.88373244126
"{'type': 'Point', 'coordinates': [7.8378008539428246, 9.409852601151988]}",42.42640687119285,608,0,1,20,15786.387168615604
"{'type': 'Point', 'coordinates': [9.814094479005773, 8.556453081238441]}",67.0820393249937,147,0,0,40,11248.497555652937
"{'type': 'Point', 'coordinates': [6.984401334029279, 5.6369284078499975]}",134.1640786499874,109,0,1,10,22737.26632619842
"{'type': 'Point', 'coordinates': [6.8047382772053755, 8.781031902268323]}",268.3281572999748,98,0,1,40,12320.583704240411
"{'type': 'Point', 'coordinates': [8.46662155282649, 9.9488417716237]}",30.0,783,0,1,40,12315.343869271532
"{'type': 'Point', 'coordinates': [7.20898015505916, 6.086086049909758]}",276.5863337187866,86,0,1,10,20008.53959263442
"{'type': 'Point', 'coordinates': [13.137861030248002, 12.329377274540432]}",424.26406871192853,303,0,0,30,6526.712607395353
"{'type': 'Point', 'coordinates': [8.781031902268323, 6.086086049909758]}",212.13203435596427,87,0,1,10,25200.551322275773
"{'type': 'Point', 'coordinates': [6.310664870939639, 11.161567405185055]}",421.07006542854594,470,0,0,20,11681.490986399443
"{'type': 'Point', 'coordinates': [11.475977754626888, 7.927632382354777]}",484.6648326421053,310,0,0,10,16537.059089832946
"{'type': 'Point', 'coordinates': [7.523390504500992, 10.98190434836115]}",108.16653826391968,642,0,1,40,10734.223250052688
"{'type': 'Point', 'coordinates': [4.91827618055438, 7.029317098235255]}",550.7267925205746,220,0,1,10,17812.023357901722
"{'type': 'Point', 'coordinates': [7.478474740295016, 6.086086049909758]}",241.86773244895647,244,0,0,10,20336.165466197766
"{'type': 'Point', 'coordinates': [13.811597493337642, 12.149714217716529]}",394.58839313897715,294,0,0,30,6938.383213241756
"{'type': 'Point', 'coordinates': [6.5352436919695185, 7.253895919265136]}",90.0,154,0,0,20,13487.87840874662
"{'type': 'Point', 'coordinates': [9.769178714799796, 10.667493998919317]}",161.55494421403512,550,0,0,40,11253.248436438504
"{'type': 'Point', 'coordinates': [12.464124567158361, 11.431061990420911]}",540.8326913195983,408,0,0,30,8921.043268795669
"{'type': 'Point', 'coordinates': [6.40049639935159, 10.75732552733127]}",432.6661530556787,422,0,1,20,12510.789093762563
"{'type': 'Point', 'coordinates': [10.577662470507365, 7.388643211883064]}",120.0,566,0,1,30,20482.638785641087
"{'type': 'Point', 'coordinates': [4.963191944760356, 6.40049639935159]}",216.33307652783935,31,0,1,10,20444.014272702858
"{'type': 'Point', 'coordinates': [8.331874260208561, 8.870863430680274]}",331.36083051561786,371,0,1,20,15303.419169608533
"{'type': 'Point', 'coordinates': [6.6699909845874465, 6.131001814115734]}",42.42640687119285,29,0,0,10,17789.77532273298
"{'type': 'Point', 'coordinates': [9.769178714799796, 7.7030535613248965]}",180.0,178,0,0,40,13029.428139155974
"{'type': 'Point', 'coordinates': [6.40049639935159, 10.128504828447605]}",134.1640786499874,330,0,0,20,12485.557477118797
"{'type': 'Point', 'coordinates': [6.849654041411351, 7.20898015505916]}",90.0,239,0,1,10,12294.997890281655
"{'type': 'Point', 'coordinates': [7.119148626647208, 6.086086049909758]}",228.47319317591726,121,0,1,10,19539.31824072171
"{'type': 'Point', 'coordinates': [7.927632382354777, 5.547096879438045]}",30.0,41,0,1,10,24928.38392001018
"{'type': 'Point', 'coordinates': [12.598871859776288, 9.49968412956394]}",150.0,237,0,0,40,9398.641375555424
"{'type': 'Point', 'coordinates': [4.424202774288643, 8.242042731796609]}",127.27922061357854,353,0,0,20,12175.318020981085
"{'type': 'Point', 'coordinates': [11.475977754626888, 9.005610723298203]}",201.24611797498108,480,0,0,20,11481.15408811062
"{'type': 'Point', 'coordinates': [7.20898015505916, 10.802241291537246]}",192.09372712298546,645,0,0,20,11362.885051974561
"{'type': 'Point', 'coordinates': [11.296314697802982, 11.296314697802982]}",417.85164831552356,446,0,0,20,8479.87962635736
"{'type': 'Point', 'coordinates': [9.769178714799796, 11.026820112567126]}",94.86832980505139,502,0,0,40,10627.763591094328
"{'type': 'Point', 'coordinates': [8.017463910766729, 10.487830942095414]}",189.73665961010278,674,0,1,40,13178.562235726728
"{'type': 'Point', 'coordinates': [5.502181115232069, 8.601368845444417]}",174.92855684535903,301,0,1,20,12916.029081052264
"{'type': 'Point', 'coordinates': [8.646284609650394, 10.173420592653581]}",169.7056274847714,804,0,0,40,13072.717770854593
"{'type': 'Point', 'coordinates': [3.570803254375098, 6.939485569823304]}",218.40329667841553,113,0,1,10,15230.777277318492
"{'type': 'Point', 'coordinates': [3.2114771407272893, 9.050526487504179]}",256.3201123595259,418,0,1,20,11752.170378384944
"{'type': 'Point', 'coordinates': [7.792885089736849, 5.457265351026093]}",134.1640786499874,27,0,1,10,24167.583076846477
"{'type': 'Point', 'coordinates': [9.095442251710155, 11.071735876773102]}",339.4112549695428,760,0,1,20,12416.82988931454
"{'type': 'Point', 'coordinates': [3.0767298481093612, 7.388643211883064]}",67.0820393249937,98,0,0,20,11861.312899355617
"{'type': 'Point', 'coordinates': [4.828444652142428, 7.568306268706968]}",276.5863337187866,406,0,1,10,16342.978991862852
"{'type': 'Point', 'coordinates': [5.097939237378284, 6.40049639935159]}",276.5863337187866,18,0,1,10,20166.117162210867
"{'type': 'Point', 'coordinates': [3.480971725963146, 7.43355897608904]}",192.09372712298546,103,0,1,20,12166.245371971716
"{'type': 'Point', 'coordinates': [8.825947666474299, 7.792885089736849]}",0.0,78,1,1,30,12166.87419371467
"{'type': 'Point', 'coordinates': [3.615719018581074, 8.556453081238441]}",201.24611797498108,374,0,1,20,11800.407287717095
"{'type': 'Point', 'coordinates': [5.681844172055973, 9.454768365357964]}",120.0,117,0,1,10,11866.697815000007
"{'type': 'Point', 'coordinates': [5.232686529996212, 11.071735876773102]}",30.0,340,0,0,40,11328.603551080581
"{'type': 'Point', 'coordinates': [7.972548146560753, 11.026820112567126]}",127.27922061357854,650,0,1,40,10405.77044426836
"{'type': 'Point', 'coordinates': [9.050526487504179, 6.6699909845874465]}",361.2478373637689,157,0,0,20,17055.514910483726
"{'type': 'Point', 'coordinates': [7.253895919265136, 6.759822512999399]}",318.9043743820395,276,0,0,10,15128.973628873471
"{'type': 'Point', 'coordinates': [10.173420592653581, 8.107295439178682]}",60.0,109,0,0,40,12148.16781632264
"{'type': 'Point', 'coordinates': [8.646284609650394, 5.816591464673902]}",241.86773244895647,139,0,1,10,25944.242795379832
